features,details,expires_at,url,price_number,business_type,latitude,longitude,city,district,category,title,description,area,year,rooms,price,price_per_meter,floor,token
"{""آسانسور ندارد"": false, ""پارکینگ"": true, ""انباری"": true, ""بالکن دارد"": true, ""جنس کف سرامیک"": true, ""سرویس بهداشتی ایرانی و فرنگی"": true, ""سرمایش کولر آبی"": true, ""گرمایش شوفاژ"": true, ""تأمین‌کننده آب گرم پکیج"": true}","{""تعداد واحد در طبقه"": ""۱"", ""تعداد کل طبقات ساختمان"": ""۴"", ""سند"": ""تک‌برگ""}",2026-08-15T20:24:01.598925,https://divar.ir/v/gaXhpSV8,10000000000,premium-panel,,,تهران,جمهوری,فروش آپارتمان,80 متر /پارکینگدار /جمهوری,"خاص ترین پلان ایجاد شده در منطقه

80 متر 2 خواب
4 طبقه 1 واحدی
طبقه 4

امکانات رفاهی
پارکینگ سندی غیر مزاحم
انباری بزرگ
بالکن کاربردی


سالن مربع قابلیت چیدمان عالی

اتاق خواب های بزرگ استاندارد

اشپزخانه فول کابینت


بالکن کاربردی



واقع در بهترین لوکیشن منطقه


هزینه پارکینگ طبق عرف منطقه


گذر مشجر


مالک فروشنده واقعی


کارشناس فروش 
اعتماد",۸۰,۱۳۸۹,۲,"‏۱۰,۰۰۰,۰۰۰,۰۰۰ تومان","‏۱۲۵,۰۰۰,۰۰۰ تومان",۴ از ۴,gaXhpSV8
"{""آسانسور ندارد"": false, ""پارکینگ"": true, ""انباری"": true, ""بالکن دارد"": true}","{""تعداد واحد در طبقه"": ""۱"", ""نمای ساختمان"": ""سنگ"", ""وضعیت سکونت"": ""تخلیه""}",2026-08-07T15:05:56.027023,https://divar.ir/v/gaMROjMg,10789999616,premium-panel,,,تهران,سلسبیل جنوبی,فروش آپارتمان,78 متر فول بازسازی خوش نقشه دو خواب پارکینگ دار,"فقط امشب
72 متر دو خواب
تک واحدی طبقه اول واقعی روی همکف
زیر قیمت منطقه به شدت سرمایه گذاری و سودهی بالا در کنترین زمان 
پارکینگ غیر مزاحم 
انباری کاذب 
تراس(بالکن) بزرگ دلباز
سرویس ها مجزا مخفی
همه چیز تعویض بهترین متریال خودم کار کردم 
دلال تماس نگیره لطفا 
دسترسی به مترو یک دقیقه 
دسترسی به کل منطقه یازده و ده همزمان کمتر از دو دقیقه 
عکس ها متعلق به ملک و هرگونه اگهی با این عکس ها پیگرد قانونی دارد
سال ساخت 89 نما سنگ راه پله سنگ و المینیوم 
نور گیر دو طرف حیاط دلبلز پشت منزل
مالک فروشنده فوری 
تا اخر هفته
تخلیه 
حفظ سرمایه و ارتقای ان توسط کارشناس امن شما:  مرادی فرد

برای اطلاعات بیشتر راجب فایل و فایل های مشابه تماس بگیرید",۷۶,۱۳۸۹,۲,"‏۱۰,۷۹۰,۰۰۰,۰۰۰ تومان","‏۱۴۱,۹۷۳,۰۰۰ تومان",همکف,gaMROjMg
"{""آسانسور"": true, ""پارکینگ"": true, ""انباری"": true, ""بالکن دارد"": true, ""جنس کف سنگ"": true, ""سرویس بهداشتی ایرانی و فرنگی"": true, ""سرمایش کولر آبی"": true, ""گرمایش شوفاژ"": true, ""تأمین‌کننده آب گرم پکیج"": true}","{""تعداد واحد در طبقه"": ""۲"", ""تعداد کل طبقات ساختمان"": ""۵"", ""جهت ساختمان"": ""جنوبی"", ""سند"": ""تک‌برگ"", ""نوع آشپزخانه"": ""اپن"", ""نمای ساختمان"": ""آجر"", ""وضعیت سکونت"": ""تخلیه""}",2026-08-15T20:22:29.625363,https://divar.ir/v/gaXpbtsO,43000000512,premium-panel,,,تهران,گیشا,فروش آپارتمان,۳خواب در ۱۱۰متر،رویایی/ورودی لابی,"۳۹۶


❇️ ۱۱۰متری ۴ ساله/ نگهداری عالی
❇️فول امکانات و کیفیت ساخت بالا
❇️۳ خواب بزرگ

✨️روشنایی طبیعی✨️ در تمام ساعات✨️
✨️پنجره‌های قدی بلند از کف تا سقف در سالن و اتاق‌ها

بالکن مناسب

〽️پارکینگ سندی
〽️ انباری

این ملک برای خانواده‌ای که دنبال خانه راحت، پرنور و آماده سکونت هستند انتخابی هوشمندانه است.
 حس دلبازی و کیفیتش را فقط با بازدید درک می‌کنی

 قیمت: توافقی

◽️ منتظر تماس شما عزیزان هستیم

‿︵‿︵‿︵‿︵‿︵‿︵‿︵‿︵

      با سلام شهرام هستم✨️
آماده همکاری تمام وقت، با مالکین عزیز،
جهت انجام کلیه امور ملکی
در کوتاه ترین زمان ممکن.

⬅️ زمان تماس 9 صبح الی 22 روزهای تعطیل هم پاسخگو می‌باشم،
      ⬅️ با شما همراه هستم تا به ملک دلخواه تان برسید.
معتبر ترین بانک اطلاعات املاک تهران",۱۱۰,۱۴۰۱,۳,"‏۴۳,۰۰۰,۰۰۰,۰۰۰ تومان","‏۳۹۰,۹۰۹,۰۰۰ تومان",۳ از ۵,gaXpbtsO
"{""آسانسور"": true, ""پارکینگ"": true, ""انباری"": true, ""بالکن دارد"": true, ""سرویس بهداشتی ایرانی و فرنگی"": true}","{""تعداد واحد در طبقه"": ""۱"", ""تعداد کل طبقات ساختمان"": ""۵"", ""جهت ساختمان"": ""جنوبی"", ""نمای ساختمان"": ""ترکیبی"", ""وضعیت سکونت"": ""تخلیه""}",2026-08-15T20:22:10.116123,https://divar.ir/v/gaTVTP3q,76000002048,premium-panel,,,تهران,یوسف‌آباد,فروش آپارتمان,۱۴۷ متر / سه خواب / یوسف آباد / کلید نخورده,".      فروش ملک شما در کمترین زمان تخصص ماست 
.           ⚜️ کارشناس تخصصی سرمایه گذاری منطقه ⚜️
.                          ⭕️ هلدینگ بزرگ آنتیک ⭕️

✔️ ۱۴۷ متر سه خوابه
✔️ فول امکانات
✔️ بهترین لوکیشن یوسف آباد
✔️ لاکچری و بدون مشابه 

▪️نوساز کلید نخورده
▪️طبقات میانی
▪️سازنده بنام منطقه 
▪️ساختمان برند

‼️ فایلهای مشابه متناسب با سلیقه و بودجه شما موجود است.
☎️ جهت کسب اطلاعات بیشتر تماس حاصل فرمایید.",۱۴۷,۱۴۰۵,۳,"‏۷۶,۰۰۰,۰۰۰,۰۰۰ تومان","‏۵۱۷,۰۰۶,۰۰۰ تومان",۳ از ۵,gaTVTP3q
"{""آسانسور"": true, ""پارکینگ"": true, ""انباری"": true, ""بالکن دارد"": true}","{""تعداد واحد در طبقه"": ""۲"", ""تعداد کل طبقات ساختمان"": ""۵""}",2026-08-15T15:47:53.413593,https://divar.ir/v/gaXdXOrF,22699999232,premium-panel,,,تهران,فاطمی,فروش آپارتمان,۸۶متر/۲خواب/ ارزش خرید بالا /۲ بالکن + پاسیو,"✨حسبی الله✨
✨دپارتمان کوچ همراه شماست برای خریدی امن✨

 فقط کافیه یک‌بار از این واحد بازدید کنید...

اگر دنبال یک ۸۶متری واقعی، خوش‌نقشه و بدون پرتی هستید، این فایل را از دست ندهید.

✨ ۲ خواب استاندارد  
✨ ساختمان ۵ طبقه، ۲ واحدی (کم‌واحد و آرام)  
✨ سال ساخت ۱۳۹۰  
✨ فول امکانات  
✨ ۲ بالکن کاربردی + پاسیو مجزا در آشپزخانه  
✨ مشاعات بسیار تمیز و مرتب  
✨ سالن بزرگ، پرده‌خور و فوق‌العاده خوش‌چیدمان

واحدی دلباز، نورگیر و مناسب خانواده‌هایی که کیفیت، آرامش و نقشه اصولی برایشان اولویت است.

⚜️ خانم محسنی مشاور ملکی شما در منطقه ⚜️",۸۵,۱۳۹۰,۲,"‏۲۲,۷۰۰,۰۰۰,۰۰۰ تومان","‏۲۶۷,۰۵۸,۰۰۰ تومان",۱ از ۵,gaXdXOrF
"{""آسانسور ندارد"": false, ""پارکینگ ندارد"": false, ""انباری"": true, ""جنس کف سرامیک"": true, ""سرمایش کولر آبی"": true, ""گرمایش شوفاژ"": true, ""تأمین‌کننده آب گرم پکیج"": true}","{""تعداد واحد در طبقه"": ""۱"", ""تعداد کل طبقات ساختمان"": ""۴"", ""جهت ساختمان"": ""شمالی"", ""سند"": ""تک‌برگ"", ""بازسازی‌ شده"": ""هست"", ""وام"": ""دارد""}",2026-08-09T11:20:54.029088,https://divar.ir/v/gaPJlSY8,5600000000,premium-panel,,,تهران,بریانک,فروش آپارتمان,۴۰ متری خوش نقشه/شخصی ساز/محبوب مجاز غربی,"⚡️ملک دارای سند تک برگ میباشد⚡️

⚡️قابلیت دریافت وام ۱/۵۰۰ بر عهده دفتر⚡️

⚡️قابلیت رهن تا ۵۵۰ میلیون بر عهده دفتر⚡️

   ❎️عکسها مطلق به واحد میباشد❎️





مشخصات ملک:

✅️۴۰متر تک خواب
✅️۴ طبقه تک واحدی
✅️طبقه دوم سند
✅️سال ساخت:۱۳۹۳
✅️انباری 
✅️پکیج
✅️پارکینگ موتور
✅️جای پارک ماشین جلو درب ساختمان
✅️فول بازسازی شده
✅️سالن مربع خوش چیدمان بدون پرتی
✅️سالن پرده خور
✅️کابینت  mdf
✅️هودو گاز رومیزی
✅️سرمایش کولر آبی
✅️کمد دیواری بزرگ
✅️حمام مستر
✅️گذر پهن ۸ متری


❎️دسترسی راحت به مراکز خرید و عمومی،اتوبان و ...




❌️برای اطلاعات بیشتر تماس حاصل فرمایید❌️



⚡️⚡️صفر تاصد معامله همراه شما هستیم⚡️⚡️",۴۰,۱۳۹۳,۱,"‏۵,۶۰۰,۰۰۰,۰۰۰ تومان","‏۱۴۰,۰۰۰,۰۰۰ تومان",۲ از ۴,gaPJlSY8
"{""آسانسور"": true, ""پارکینگ"": true, ""انباری"": true, ""بالکن دارد"": true, ""جنس کف سرامیک"": true, ""سرویس بهداشتی ایرانی"": true, ""سرمایش کولر آبی"": true, ""گرمایش شوفاژ"": true, ""تأمین‌کننده آب گرم پکیج"": true}","{""تعداد واحد در طبقه"": ""۱"", ""تعداد کل طبقات ساختمان"": ""۴"", ""جهت ساختمان"": ""شمالی"", ""سند"": ""تک‌برگ"", ""نوع آشپزخانه"": ""نیمه اپن"", ""نمای ساختمان"": ""ترکیبی"", ""وضعیت سکونت"": ""مستاجر سکونت دارد"", ""تعداد پارکینگ"": ""۲"", ""بازسازی‌ شده"": ""هست""}",2026-08-15T15:43:26.609166,https://divar.ir/v/gaXlnTed,9249999872,premium-panel,,,تهران,سلسبیل جنوبی,فروش آپارتمان,۵۲متر/تک‌خواب/فول‌امکانات/تک‌واحدی/۱۲ساله,"• ۵۲ متـر
• تک خواب
• کلا چهـار طبقه تک واحدی 
• طبـقه سوم 
• سال ساخت ۱۳۹۳/ فوق العاده تمیـز /بازسازی شده 
• مشـاعات تمیز - خوش نقـشه بدونِ پرتی


✅ فول امکــانات ✅
- پارکینگ سندی غیرمزاحم - با قابلیت پارک مهمان! 
- آسانسور 
- انباری بزرگـ
- بالکن - دلبـاز 

گذر پهن 
✨خــوش یاران

عباسی هستم ؛) 
برای اطلاعات بیشتر تماس بگیرید . پاسخگویی همه روزه از ساعت ۸ صبح تا ۱۲ شب .",۵۲,۱۳۹۳,۱,"‏۹,۲۵۰,۰۰۰,۰۰۰ تومان","‏۱۷۷,۸۸۴,۰۰۰ تومان",۳ از ۴,gaXlnTed
"{""آسانسور"": true, ""پارکینگ"": true, ""انباری"": true, ""بالکن دارد"": true}","{""تعداد واحد در طبقه"": ""۱"", ""تعداد کل طبقات ساختمان"": ""۵"", ""قابل معاوضه"": ""دارد""}",2026-08-15T15:40:39.962257,https://divar.ir/v/gaXh3skP,49999998976,premium-panel,,,تهران,امیرآباد,فروش آپارتمان,۱۴۷ متر *۶ ساله* تکواحدی*دونبش*امیرآباد شمالی,"❇️امیرآباد شمالی
❇️مشرف به فضای سبز
❇️منطقه دنج و خلوت (کوی پروانه)
❇️ساختمان دونبش
❇️۵ طبقه (تکواحدی)
❇️۱۴۷ متر
❇️۳ خواب
❇️۶ ساله
❇️بسیار،بسیار خوش نقشه
❇️سالن بزرگ و قابل چیدمان
❇️دور تا دور تمام پنجره های قدی
❇️ویو عالی
❇️۲ بالکن
❇️پارکینگ دارد
❇️انباری دارد
❇️آسانسور دارد
❇️فروش نقدی یا معاوضه با واحد بزرگتر 
....................................................................
استعلام لحظه ای قیمت ملک و آپارتمان شما
توسط مشاورقدیمی و فعال منطقه
..................................................................
☎️از ۷ صبح تا ۱۲ شب
☎️(حتی ایام تعطیل) 
با افتخار پاسخگو شما هستم
احسانی
(املاک آلما)",۱۴۷,۱۳۹۸,۳,"‏۵۰,۰۰۰,۰۰۰,۰۰۰ تومان","‏۳۴۰,۱۳۶,۰۰۰ تومان",۲ از ۵,gaXh3skP
"{""آسانسور"": true, ""پارکینگ"": true, ""انباری ندارد"": false}","{""تعداد واحد در طبقه"": ""۲"", ""تعداد کل طبقات ساختمان"": ""۴""}",2026-07-31T11:24:59.282078,https://divar.ir/v/gaDJnJRN,12099999744,premium-panel,,,تهران,منیریه,فروش آپارتمان,آپارتمان ۵۷متری/ پارکینگ/ آسانسور,"⚜️فروش آپارتمان ۵۷ متری با موقعیت عالی

مناسب برای سرمایه گذاری و سکونت❗️

▪️مشخصات ملک:
۵۷ متر
ساخت ۱۳۹۳
۱ خواب
طبقه چهارم دو‌ واحدی

▪️امکانات:
نور و نقشه عالی
پذیرایی و خواب‌های بزرگ و قابل چیدمان
پارکینگ
آسانسور

موقعیت:
شعاع

فروشنده واقعی

برای دیدن تصاویر واحد در «بله» پیام بگذارید

 تماس فقط برای خریداران واقعی
⛔️ همکاران محترم لطفاً تماس نگیرند

©️فرشید - املاک شاهان",۵۷,۱۳۹۳,۱,"‏۱۲,۱۰۰,۰۰۰,۰۰۰ تومان","‏۲۱۲,۲۸۰,۰۰۰ تومان",۴ از ۴,gaDJnJRN
"{""آسانسور"": true, ""پارکینگ"": true, ""انباری"": true, ""بالکن دارد"": true, ""جنس کف سرامیک"": true, ""سرویس بهداشتی ایرانی و فرنگی"": true, ""سرمایش کولر آبی"": true, ""گرمایش شوفاژ"": true, ""تأمین‌کننده آب گرم پکیج"": true}","{""تعداد واحد در طبقه"": ""۱"", ""تعداد کل طبقات ساختمان"": ""۴"", ""جهت ساختمان"": ""شمالی"", ""سند"": ""تک‌برگ"", ""نوع آشپزخانه"": ""اپن"", ""نمای ساختمان"": ""سنگ"", ""وضعیت سکونت"": ""مالک سکونت دارد"", ""تعداد سرویس بهداشتی"": ""۲"", ""تعداد پارکینگ"": ""۱"", ""تعداد حمام"": ""۱""}",2026-07-31T02:58:54.724556,https://divar.ir/v/gaC5_MxO,14899999744,personal,,,تهران,حر,فروش آپارتمان,تک واحدی ۶۲ متر نوساز فول با پارکینگ,"تک واحدی ۴ طبقه
نوساز فول شمالی
بالکن دارد
۴ متر پاسیو حیات خلوت سر پوشیده دارد
بر خیابان بوستان سعدی گذر ۱۲ متری
پارکینگ سندی ۶۰۰ تومان جداگانه محاسبه میشود
 سرویس ایرانی ، فرنگی دارد
 خوش نقشه سالن پرده خور 
 نورگیر عالی",۶۲,۱۴۰۲,۱,"‏۱۴,۹۰۰,۰۰۰,۰۰۰ تومان","‏۲۴۰,۳۲۲,۰۰۰ تومان",۱ از ۴,gaC5_MxO
"{""آسانسور"": true, ""پارکینگ"": true, ""انباری ندارد"": false}","{""تعداد واحد در طبقه"": ""۱"", ""تعداد کل طبقات ساختمان"": ""۵""}",2026-08-15T15:36:43.487862,https://divar.ir/v/gaXdHxy8,299999985664,premium-panel,,,تهران,یوسف‌آباد,فروش آپارتمان,۶۰۰ متر مستغلات نوساز ۵ طبقه تکواحدی,"با سلام 

۶۰۰ متر

۵ طبقه تکواحد

نوساز

مناسب شرکت

بازدید با هماهنگی

فایل شخصی

املاک نوین فرهنگ",۶۰۰,۱۴۰۵,+۴,"‏۳۰۰,۰۰۰,۰۰۰,۰۰۰ تومان","‏۵۰۰,۰۰۰,۰۰۰ تومان",۵ از ۵,gaXdHxy8
"{""آسانسور ندارد"": false, ""پارکینگ ندارد"": false, ""انباری"": true}","{""سند"": ""تک‌برگ"", ""وضعیت سکونت"": ""تخلیه""}",2026-08-09T14:58:52.115327,https://divar.ir/v/gaPVotFN,7800000000,premium-panel,,,تهران,جمهوری,فروش آپارتمان,52متر/سالن مربع/ همکف/تخلیه/قصردشت آذربایجان,"✳️دلیل فروش‌تعهد‌مالی بود این قیمت فقط برای 3روز میباشد✳️
✔️سالن پرده خور 
✔️تخلیه قابلیت رهن تا 750میلیون
✔️سند تک برگ
✨واحدی فوقلاده از نظر ((نور ؛ نقشه ؛ دسترسی))✨
✨دسترسی به مترو  ((نواب _ شادمان))✨
⚜️حیدری⚜️",۵۲,۱۳۸۹,۱,"‏۷,۸۰۰,۰۰۰,۰۰۰ تومان","‏۱۵۰,۰۰۰,۰۰۰ تومان",همکف,gaPVotFN
